Date,Workload sum,Scheduled Hours,Planned Absences,Unplanned Absences,Unpaid Absences,Actual Work Hours,EWH by Load,Daily remain,Rough esteam of merged workload,Max Temp(C),Max Temp Flag,Min Temp(C),Min Temp Flag,Mean Temp(C),Mean Temp Flag,Heat Deg Days(C),Heat Deg Days Flag,Cool Deg Days(C),Cool Deg Days Flag,Total Rain(mm),Total Rain Flag,Total Snow(cm),Total Snow Flag,Total Precip(mm),Total Precip Flag,Snow on Grnd(cm),Snow on Grnd Flag,Dir of Max Gust(10s deg),Dir of Max Gust Flag,Spd of Max Gust(km/h),Spd of Max Gust Flag,Workload sum_ST,Scheduled Hours_ST,Planned Absences_ST,Unplanned Absences_ST,Unpaid Absences_ST,Actual Work Hours_ST,EWH by Load_ST,Daily remain_ST,Rough esteam of merged workload_ST,Max Temp(C)_ST,Max Temp Flag_ST,Min Temp(C)_ST,Min Temp Flag_ST,Mean Temp(C)_ST,Mean Temp Flag_ST,Heat Deg Days(C)_ST,Heat Deg Days Flag_ST,Cool Deg Days(C)_ST,Cool Deg Days Flag_ST,Total Rain(mm)_ST,Total Rain Flag_ST,Total Snow(cm)_ST,Total Snow Flag_ST,Total Precip(mm)_ST,Total Precip Flag_ST,Snow on Grnd(cm)_ST,Snow on Grnd Flag_ST,Dir of Max Gust(10s deg)_ST,Dir of Max Gust Flag_ST,Spd of Max Gust(km/h)_ST,Spd of Max Gust Flag_ST,Workload sum_NT,Scheduled Hours_NT,Planned Absences_NT,Unplanned Absences_NT,Unpaid Absences_NT,Actual Work Hours_NT,EWH by Load_NT,Daily remain_NT,Rough esteam of merged workload_NT,Max Temp(C)_NT,Max Temp Flag_NT,Min Temp(C)_NT,Min Temp Flag_NT,Mean Temp(C)_NT,Mean Temp Flag_NT,Heat Deg Days(C)_NT,Heat Deg Days Flag_NT,Cool Deg Days(C)_NT,Cool Deg Days Flag_NT,Total Rain(mm)_NT,Total Rain Flag_NT,Total Snow(cm)_NT,Total Snow Flag_NT,Total Precip(mm)_NT,Total Precip Flag_NT,Snow on Grnd(cm)_NT,Snow on Grnd Flag_NT,Dir of Max Gust(10s deg)_NT,Dir of Max Gust Flag_NT,Spd of Max Gust(km/h)_NT,Spd of Max Gust Flag_NT
9/19/2019,38271,9577.8,1092.41,827.55,207.42,7657.84,11056.29811,11763.64721,2711162.155,15.8,0,9.2,0,12.5,0,5.5,0,0.0,0,1.2,0,0.0,0,1.2,0,0,0,0,0,0,0,0.3014437595989896,0.8869933440871125,0.3165251728026844,0.8536702813815266,-0.11540804395811935,0.8918050488810039,0.30144375932883405,-0.01074736274180516,1.3671505327161393,0.29977322107093646,-0.11941628680530642,0.43842356769100727,-0.11941628680530642,0.3689787652486693,-0.11941628680530642,-0.3845759574401256,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.25122950741521255,0.0,-0.10860083211722098,0.0,-0.2710632287491496,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.3721122433105165,0.49516252609506195,0.3409796050865551,0.22379522959597598,0.13428719409555873,0.43305197750208957,0.3721122432638715,0.3177113635641023,0.8698629451248744,0.6096256684491979,0.0,0.7089783281733746,0.0,0.6541786743515849,0.0,0.1950354609929078,0.0,0.0,0.0,0.021897810218978103,0.0,0.0,0.0,0.021897810218978103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/20/2019,38185,7229.54,721.64,709.03,141.82,5798.87,11031.45315,18112.40866,2729274.564,19.0,0,12.7,0,15.9,0,2.1,0,0.0,0,0.6,0,0.0,0,0.6,0,0,0,0,0,0,0,0.2977538629471175,0.04783816239600077,-0.45538127656334126,0.4409927828835661,-0.5981026308860399,0.09664792753371965,0.2977538633500828,0.346184583478424,1.3719794463078037,0.7572404975457808,-0.11941628680530642,1.0226265284863245,-0.11941628680530642,0.9053273408366744,-0.11941628680530642,-0.9534925296165103,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.355073267729461,0.0,-0.10860083211722098,0.0,-0.37297500265472716,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.37127605787181084,0.37375987062846316,0.2252492399508075,0.19174373952079612,0.0918166515602745,0.3279269507821451,0.37127605797767343,0.38561119846828973,0.871193997436847,0.6951871657754011,0.0,0.8173374613003097,0.0,0.7521613832853026,0.0,0.07446808510638299,0.0,0.0,0.0,0.010948905109489052,0.0,0.0,0.0,0.010948905109489052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/21/2019,6,3271.62,437.0,326.88,110.21,2507.74,1.733369619,-8674.456747,2720600.107,19.6,0,12.6,0,16.1,0,1.9,0,0.0,0,2.8,0,0.0,0,2.8,0,0,0,0,0,0,0,-1.3403457216090073,-1.366532084816355,-1.0479735891764046,-0.8896240417114019,-0.8306937268127406,-1.311102308769011,-1.3403457216112218,-1.159792303219664,1.3696667664589992,0.8430156118848144,-0.11941628680530642,1.005935015320744,-0.11941628680530642,0.9368772570477337,-0.11941628680530642,-0.9869582103327684,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,0.025687186756116833,0.0,-0.10860083211722098,0.0,0.0007015016657238374,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,5.833851897946484e-05,0.16913942905710358,0.13640307890153383,0.08839850722050949,0.07135180629289137,0.14181306557215742,5.8338518997434326e-05,0.09912638516096532,0.8705565253013096,0.7112299465240641,0.0,0.8142414860681115,0.0,0.7579250720461095,0.0,0.0673758865248227,0.0,0.0,0.0,0.051094890510948905,0.0,0.0,0.0,0.051094890510948905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019,392,6229.49,704.21,652.0,157.69,4873.28,113.2468151,-16476.69303,2704123.414,16.2,0,13.8,0,15.0,0,3.0,0,0.0,0,30.4,0,0.0,0,30.4,0,0,0,0,0,0,0,-1.3237840924506046,-0.309531609030586,-0.4916688117265146,0.24241872163366163,-0.4813288032252761,-0.29926458312962234,-1.3237840924495317,-1.598439652516632,1.3652739478795721,0.3569566306302918,-0.11941628680530642,1.20623317330771,-0.11941628680530642,0.7633527178869083,-0.11941628680530642,-0.8028969663933497,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,4.802500161211548,0.0,-0.10860083211722098,0.0,4.688643101322292,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.0038114499066583696,0.3220583019778997,0.2198087235543459,0.17632105576288604,0.10209115628641721,0.27558470024463594,0.003811449907563127,0.015681675563448405,0.8693456791730384,0.6203208556149732,0.0,0.8513931888544892,0.0,0.7262247838616714,0.0,0.10638297872340427,0.0,0.0,0.0,0.5547445255474452,0.0,0.0,0.0,0.5547445255474452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2019,63829,9326.59,924.72,848.1,154.63,7553.77,18439.8749,37681.88197,2741805.296,14.3,0,11.4,0,12.9,0,5.1,0,0.0,0,6.2,0,0.0,0,6.2,0,0,0,0,0,0,0,1.3980295576053658,0.7972229723256281,-0.032588812941008065,0.9252237963505876,-0.5038447397496578,0.8472900746648457,1.3980295580671518,1.4463944826931958,1.3753202400182543,0.0853354352233531,-0.11941628680530642,0.8056368573337783,-0.11941628680530642,0.4320785976707876,-0.11941628680530642,-0.45150731887264156,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,0.6141351618701918,0.0,-0.10860083211722098,0.0,0.5782015537973301,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.6206148879900436,0.4821752243994387,0.28863765474102143,0.22935258802531236,0.10011006085717986,0.4271668037065229,0.620614888118656,0.5949061951972818,0.8721148611275527,0.5695187165775402,0.0,0.7770897832817338,0.0,0.6657060518731988,0.0,0.18085106382978725,0.0,0.0,0.0,0.11313868613138688,0.0,0.0,0.0,0.11313868613138688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/24/2019,47449,10154.57,992.0,767.84,160.48,8394.73,13707.77584,18390.92753,2760196.223,17.7,0,12.1,0,14.9,0,3.1,0,0.0,0,0.8,0,0.0,0,0.8,0,0,0,21,0,32,0,0.695232962748787,1.0931032016599465,0.10748148916904983,0.6457646668412532,-0.4607995669824576,1.2070028902391752,0.695232963001342,0.36184311516386936,1.3802234087438283,0.5713944164778751,-0.11941628680530642,0.9224774494928416,-0.11941628680530642,0.7475777597813789,-0.11941628680530642,-0.7861641260352207,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.32045868095804486,0.0,-0.10860083211722098,0.0,-0.33900441135286796,0.0,-0.1387025092750471,0.0,0.8895181415069267,-0.08414063238233424,0.3883831720348917,-0.08414063238233424,0.46135073117610453,0.524980948924506,0.3096381104584018,0.2076477905781816,0.10389744917778065,0.4747232153056366,0.461350731251285,0.38858995037756183,0.8734663812871664,0.660427807486631,0.0,0.7987616099071209,0.0,0.723342939481268,0.0,0.1099290780141844,0.0,0.0,0.0,0.014598540145985404,0.0,0.0,0.0,0.014598540145985404,0.0,0.0,0.0,0.6176470588235294,0.0,0.3404255319148936,0.0
9/25/2019,41416,9588.95,886.13,776.41,193.42,7926.41,11964.87269,13979.00128,2774175.225,16.2,0,10.3,0,13.3,0,4.7,0,0.0,0,0.4,0,0.0,0,0.4,0,0,0,28,0,37,0,0.43638242204245364,0.8909778178148331,-0.11292937415425333,0.6756047458332166,-0.2184221326317609,1.0066833675629836,0.4363824225079072,0.11380144035931089,1.3839503228586598,0.3569566306302918,-0.11941628680530642,0.622030212512393,-0.11941628680530642,0.4951784300929059,-0.11941628680530642,-0.5184386803051573,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.38968785450087723,0.0,-0.10860083211722098,0.0,-0.40694559395658636,0.0,-0.1387025092750471,0.0,1.5098369294999388,-0.08414063238233424,0.620442423203487,-0.08414063238233424,0.4026913503422526,0.4957389697633324,0.2765923576819592,0.2099653848234085,0.1252233587983944,0.4482396504748516,0.4026913504634629,0.3414045164399785,0.8744936760512791,0.6203208556149732,0.0,0.7430340557275543,0.0,0.6772334293948127,0.0,0.16666666666666669,0.0,0.0,0.0,0.007299270072992702,0.0,0.0,0.0,0.007299270072992702,0.0,0.0,0.0,0.8235294117647058,0.0,0.39361702127659576,0.0
9/26/2019,37013,9588.31,985.89,832.27,136.55,7770.15,10692.86828,10116.88996,2784292.115,17.3,0,12.5,0,14.9,0,3.1,0,0.0,0,7.2,0,0.0,0,7.2,0,0,0,28,0,55,0,0.24746829462160402,0.8907491125963806,0.09476107380203949,0.8701049573257585,-0.6368800771224747,0.9398446064308907,0.2474682943542387,-0.10332924266025317,1.3866475669208038,0.5142110069185198,-0.11941628680530642,0.9892435021551637,-0.11941628680530642,0.7475777597813789,-0.11941628680530642,-0.7861641260352207,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,0.7872080957272727,0.0,-0.10860083211722098,0.0,0.748054510306626,0.0,-0.1387025092750471,0.0,1.5098369294999388,-0.08414063238233424,1.4558557274104302,-0.08414063238233424,0.359880600497822,0.49570588241376345,0.3077309644353162,0.22507166423278704,0.0884047649876991,0.4394031245087206,0.3598806004513472,0.3000993385600326,0.8752371503083188,0.6497326203208557,0.0,0.8111455108359134,0.0,0.723342939481268,0.0,0.1099290780141844,0.0,0.0,0.0,0.13138686131386862,0.0,0.0,0.0,0.13138686131386862,0.0,0.0,0.0,0.8235294117647058,0.0,0.5851063829787234,0.0
9/27/2019,38013,7255.35,746.99,671.53,134.29,5836.83,10981.76322,17809.01141,2802101.126,15.0,0,6.5,0,10.8,0,7.2,0,0.0,0,0.8,0,0.0,0,0.8,0,0,0,28,0,65,0,0.2903740696433732,0.05706141503388922,-0.4026050851470218,0.31042067527579087,-0.653509494294077,0.11288496434783872,0.2903740699074118,0.3291273713318933,1.3913955921708963,0.18540640195222524,-0.11941628680530642,-0.012247287779665881,-0.11941628680530642,0.10080447745466686,-0.11941628680530642,-0.10011767135193322,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.32045868095804486,0.0,-0.10860083211722098,0.0,-0.33900441135286796,0.0,-0.1387025092750471,0.0,1.5098369294999388,-0.08414063238233424,1.9199742297476212,-0.08414063238233424,0.3696036869943995,0.37509422139779575,0.23316186706786446,0.18160257450375897,0.08694160300401399,0.33007359436127176,0.36960368706871605,0.3823663729463944,0.8765459063807715,0.5882352941176471,0.0,0.6253869969040248,0.0,0.6051873198847262,0.0,0.25531914893617025,0.0,0.0,0.0,0.014598540145985404,0.0,0.0,0.0,0.014598540145985404,0.0,0.0,0.0,0.8235294117647058,0.0,0.6914893617021276,0.0
9/28/2019,20,3298.0,536.8,277.26,97.7,2483.94,5.777898728,-8578.073856,2793523.052,18.4,0,6.2,0,12.3,0,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,32,0,37,0,-1.3397450407587026,-1.3571051415932827,-0.8401998651784292,-1.0623970544980101,-0.9227441731918302,-1.3212825373300234,-1.3397450407610518,-1.1543735875949082,1.3891086088033662,0.6714653832067473,-0.11941628680530642,-0.06232182727640733,-0.11941628680530642,0.3374288490376103,-0.11941628680530642,-0.3511102767238677,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.45891702804370954,0.0,-0.10860083211722098,0.0,-0.4748867765603047,0.0,-0.1387025092750471,0.0,1.8643048083530886,-0.08414063238233424,0.620442423203487,-0.08414063238233424,0.00019446172993154947,0.17050324824714594,0.16755417106257062,0.07497971766996592,0.06325262203806811,0.14046717207418025,0.00019446172992413548,0.10015719761754112,0.8759155172795772,0.6791443850267379,0.0,0.6160990712074303,0.0,0.6484149855907781,0.0,0.2021276595744681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.39361702127659576,0.0
9/29/2019,658,6313.94,825.93,682.93,188.0,4805.08,190.0928682,-15974.62105,2777548.431,16.2,0,8.0,0,12.1,0,5.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,5,0,37,0,-1.312371156294814,-0.2793532407520248,-0.2382598168864991,0.35011459598855443,-0.2583033012468421,-0.32843649858596896,-1.3123711562919933,-1.5702128038036371,1.3848496466482718,0.3569566306302918,-0.11941628680530642,0.2381254097040415,-0.11941628680530642,0.305878932826551,-0.11941628680530642,-0.3176445960076097,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.45891702804370954,0.0,-0.10860083211722098,0.0,-0.4748867765603047,0.0,-0.1387025092750471,0.0,-0.5283533739056725,-0.08414063238233424,0.620442423203487,-0.08414063238233424,0.0063977909147479774,0.3264242811514811,0.25780181912389893,0.18468548866893827,0.12171435970477795,0.2717279802210206,0.006397790916146477,0.021051322040245596,0.8747415676290953,0.6203208556149732,0.0,0.6718266253869969,0.0,0.6426512968299711,0.0,0.2092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.0,0.39361702127659576,0.0
9/30/2019,63779,9400.74,905.49,843.57,182.06,7651.68,18425.43015,37292.96984,2814841.401,14.7,0,3.6,0,9.2,0,8.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1.3958842688542774,0.8237206159947259,-0.07262376997989654,0.9094506857515684,-0.30201070744123,0.8891701661946243,1.3958842688439428,1.4245295623362406,1.3947922517267313,0.14251884478270846,-0.11941628680530642,-0.49630116958150017,-0.11941628680530642,-0.15159485223380634,-0.11941628680530642,0.1676077743781303,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.45891702804370954,0.0,-0.10860083211722098,0.0,-0.4748867765603047,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.6201287336652147,0.4860087040408959,0.28263529499897,0.22812753529125426,0.11786870387155252,0.4327036285967308,0.6201287336868192,0.5907467903074924,0.8774821690553786,0.5802139037433155,0.0,0.5356037151702786,0.0,0.5590778097982709,0.0,0.31205673758865254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2019,43006,10212.69,922.12,838.52,164.99,8452.05,12424.21564,13749.51629,2828590.917,14.8,0,4.9,0,9.9,0,8.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.5046026043270666,1.1138724943106275,-0.03800175565037421,0.8918669752603878,-0.4276143141311629,1.2315209869247732,0.5046026049542748,0.10089962876123452,1.3984579830323352,0.15681469717254756,-0.11941628680530642,-0.2793114984289537,-0.11941628680530642,-0.04117014549509925,-0.11941628680530642,0.050477891871227365,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.45891702804370954,0.0,-0.10860083211722098,0.0,-0.4748867765603047,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.41815105787181084,0.5279856938572302,0.2878261032418361,0.22676185840229324,0.10681729897708146,0.4779646697301766,0.41815105803026115,0.3389501805735728,0.8784925992560384,0.5828877005347594,0.0,0.5758513931888545,0.0,0.579250720461095,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/2/2019,41798,9549.85,799.65,726.45,225.75,8023.75,12075.23055,14024.06218,2842614.979,15.2,0,7.3,0,11.3,0,6.7,0,0.0,0,1.6,0,0.0,0,1.6,0,0,0,0,0,0,0,0.45277242810076945,0.8770053583750255,-0.29297217627193783,0.5016478792709649,0.019466830712441457,1.048319646896133,0.4527724277177198,0.11633479664653369,1.402196910504774,0.21399810673190292,-0.11941628680530642,0.12128481754497802,-0.11941628680530642,0.17967926798231465,-0.11941628680530642,-0.18378187314257804,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.18200033387238015,0.0,-0.10860083211722098,0.0,-0.20312204614543122,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.40640556938394523,0.4937175395006085,0.24959890627828726,0.1964546487100438,0.14615434416677459,0.4537442417812844,0.40640556931301236,0.34188644156738024,0.879523205408337,0.5935828877005347,0.0,0.65015479876161,0.0,0.6195965417867435,0.0,0.23758865248226954,0.0,0.0,0.0,0.02919708029197081,0.0,0.0,0.0,0.02919708029197081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/3/2019,38959,9574.9,919.06,663.91,275.58,7991.93,11255.05783,11295.20603,2853910.185,16.1,0,10.3,0,13.2,0,4.8,0,0.0,0,1.6,0,0.0,0,1.6,0,0,0,13,0,39,0,0.3309629328139668,0.8859570235660016,-0.04437237283908981,0.2838884230098909,0.3861234048986956,1.034708937954477,0.33096293309951874,-0.037083463630758956,1.4052083030685156,0.3426607782404532,-0.11941628680530642,0.622030212512393,-0.11941628680530642,0.4794034719873761,-0.11941628680530642,-0.5017058399470284,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.18200033387238015,0.0,-0.10860083211722098,0.0,-0.20312204614543122,0.0,-0.1387025092750471,0.0,0.18058238380062705,-0.08414063238233424,0.7132661236709251,-0.08414063238233424,0.3788017268201618,0.49501259904232797,0.2868709695543334,0.17954188977229704,0.17841512365661014,0.4519448161045771,0.3788017268997011,0.3127013975991151,0.8803532722459679,0.6176470588235294,0.0,0.7430340557275543,0.0,0.6743515850144092,0.0,0.1702127659574468,0.0,0.0,0.0,0.02919708029197081,0.0,0.0,0.0,0.02919708029197081,0.0,0.0,0.0,0.38235294117647056,0.0,0.4148936170212766,0.0
10/4/2019,41363,7250.56,708.5,544.78,212.88,5997.28,11949.56126,20603.61919,2874513.805,12.2,0,9.8,0,11.0,0,7.0,0,0.0,0,3.8,0,0.0,0,3.8,0,0,0,0,0,0,0,0.4341084159662999,0.05534969941453685,-0.4827374562560606,-0.1309130484384894,-0.07523254937539908,0.18151595899550468,0.4341084166738898,0.4862422356551692,1.4107013935047732,-0.21487746496326382,-0.11941628680530642,0.5385726466844905,-0.11941628680530642,0.13235439366572588,-0.11941628680530642,-0.13358335206819116,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,0.1987601206131977,0.0,-0.10860083211722098,0.0,0.17055445817501977,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.402176026757934,0.3748465832658662,0.22114778352800166,0.14732543674617338,0.1378220898614528,0.3391470654432231,0.4021760269339965,0.4122546288492773,0.88186739971714,0.5133689839572192,0.0,0.7275541795665635,0.0,0.6109510086455332,0.0,0.24822695035460995,0.0,0.0,0.0,0.06934306569343066,0.0,0.0,0.0,0.06934306569343066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/5/2019,2,3287.98,393.0,268.7,95.43,2626.28,0.577789873,-9088.778926,2865425.026,13.9,0,7.4,0,10.7,0,7.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,-1.3405173447090946,-1.360685807669673,-1.1395772350272153,-1.0922023142612782,-0.9394471718553421,-1.2603979266840353,-1.3405173447113554,-1.183085794852221,1.4082782520858306,0.028152025663997483,-0.11941628680530642,0.13797633071055862,-0.11941628680530642,0.08502951934913708,-0.11941628680530642,-0.08338483099380431,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.45891702804370954,0.0,-0.10860083211722098,0.0,-0.4748867765603047,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,1.9446172993154947e-05,0.16998522443045813,0.12266913045378215,0.07266482773541023,0.06178298588631362,0.1485165199944355,1.9446172999144774e-05,0.09469522047273417,0.8811994797126305,0.5588235294117647,0.0,0.653250773993808,0.0,0.6023054755043227,0.0,0.25886524822695034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/6/2019,510,6274.04,620.52,567.31,161.6,5086.21,147.3364176,-17095.74298,2848329.283,12.9,0,5.3,0,9.1,0,8.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,-1.3187212109980357,-0.2936115817148973,-0.665903109936841,-0.05246532618773813,-0.4525584398885662,-0.20818575676422782,-1.3187212109966342,-1.6332430870449581,1.4037203898085209,-0.11480649823439143,-0.11941628680530642,-0.2125454457666318,-0.11941628680530642,-0.16736981033933584,-0.11941628680530642,0.1843406147362592,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.45891702804370954,0.0,-0.10860083211722098,0.0,-0.4748867765603047,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.004958774113254512,0.3243614917017961,0.19368612933633816,0.1534182486884093,0.1046225560015538,0.287625923039774,0.004958774114277076,0.009060952807761063,0.879943140578226,0.5320855614973262,0.0,0.5882352941176471,0.0,0.5561959654178674,0.0,0.31560283687943264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/7/2019,64480,9254.31,891.18,705.11,242.99,7658.02,18627.9455,37972.02414,2886301.307,16.1,0,10.0,0,13.1,0,4.9,0,0.0,0,16.6,0,0.0,0,16.6,0,0,0,24,0,54,0,1.4259612171445377,0.7713935767166946,-0.10241577389183082,0.42734364523496676,0.14632132276484014,0.8918820422062553,1.4259612170700777,1.4627064846851212,1.4138440361327953,0.3426607782404532,-0.11941628680530642,0.5719556730156513,-0.11941628680530642,0.4636285138818466,-0.11941628680530642,-0.48497299958889933,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,2.414093673983833,0.0,-0.10860083211722098,0.0,2.344672301494008,0.0,-0.1387025092750471,0.0,1.155369050646789,-0.08414063238233424,1.4094438771767113,-0.08414063238233424,0.6269446172993155,0.47843842185750307,0.2781686404015307,0.19068364973768187,0.1573158099184255,0.43306215652854485,0.6269446173066457,0.5980092579910087,0.8827336446097703,0.6176470588235294,0.0,0.7337461300309598,0.0,0.6714697406340058,0.0,0.17375886524822698,0.0,0.0,0.0,0.30291970802919715,0.0,0.0,0.0,0.30291970802919715,0.0,0.0,0.0,0.7058823529411764,0.0,0.5744680851063829,0.0
10/8/2019,42438,10153.68,994.08,719.41,235.3,8440.19,12260.12331,13222.56928,2899523.876,11.9,0,2.7,0,7.3,0,10.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,28,0,54,0,0.48023212411470173,1.0927851584655368,0.11181184333654279,0.47713514226939824,0.08973715548624704,1.226447982272101,0.48023212383412367,0.07127428792656977,1.4173692791394445,-0.25776502213278035,-0.11941628680530642,-0.6465247880717245,-0.11941628680530642,-0.4513190562388679,-0.11941628680530642,0.48553174118258036,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.45891702804370954,0.0,-0.10860083211722098,0.0,-0.4748867765603047,0.0,-0.1387025092750471,0.0,1.5098369294999388,-0.08414063238233424,1.4094438771767113,-0.08414063238233424,0.4126283447417548,0.5249349368290118,0.31028735165775007,0.19455081399751203,0.15233717467305455,0.47729398498706704,0.4126283446942786,0.3333144963123134,0.8837053503082044,0.5053475935828877,0.0,0.5077399380804954,0.0,0.5043227665706052,0.0,0.37943262411347517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.5744680851063829,0.0
10/9/2019,40919,9523.62,923.77,650.52,215.11,7949.33,11821.2919,13402.66448,2912926.541,10.2,0,0.8,0,5.5,0,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.41505825185663436,0.8676320179375281,-0.03456661893096885,0.23726547578674137,-0.05882387667952604,1.016487184311656,0.4150582513421288,0.08139936992046344,1.420942537184966,-0.5007945127600416,-0.11941628680530642,-0.963663538217754,-0.11941628680530642,-0.7352683021384,-0.11941628680530642,0.7867228676289019,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.45891702804370954,0.0,-0.10860083211722098,0.0,-0.4748867765603047,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.39785897635345363,0.49236147515812134,0.2883411263086268,0.17592081778354696,0.1392658293409297,0.44953577984349186,0.397858976252408,0.33524060968786584,0.8846902909770489,0.4598930481283422,0.0,0.44891640866873067,0.0,0.45244956772334294,0.0,0.44326241134751776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/10/2019,38158,9546.28,961.2,669.67,215.62,7915.41,11023.65298,10759.07741,2923685.618,10.2,0,-0.7,0,4.8,0,13.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.2965954070215297,0.8757296120783474,0.04335893707348237,0.30394429873844514,-0.05507122059212916,1.0019782199087341,0.2965954064269656,-0.06722500119962846,1.423810993454867,-0.5007945127600416,-0.11941628680530642,-1.2140362357014614,-0.11941628680530642,-0.845693008877107,-0.11941628680530642,0.9038527501358045,-0.11941628680530642,-0.29890942027884293,-0.11941628680530642,-0.45891702804370954,0.0,-0.10860083211722098,0.0,-0.4748867765603047,0.0,-0.1387025092750471,0.0,-0.9714382224721098,-0.08414063238233424,-1.0967960354441186,-0.08414063238233424,0.37101353453640323,0.4935329741287946,0.3000243465449756,0.18109957271891394,0.13959601191246926,0.44761759885813945,0.3710135344162009,0.3069675162630303,0.8854809585417853,0.4598930481283422,0.0,0.4024767801857585,0.0,0.4322766570605187,0.0,0.46808510638297873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
