Date,Workload sum,Scheduled Hours,Planned Absences,Unplanned Absences,Unpaid Absences,Actual Work Hours,EWH by Load,Daily remain,Rough esteam of merged workload,Max Temp(C),Max Temp Flag,Min Temp(C),Min Temp Flag,Mean Temp(C),Mean Temp Flag,Heat Deg Days(C),Heat Deg Days Flag,Cool Deg Days(C),Cool Deg Days Flag,Total Rain(mm),Total Rain Flag,Total Snow(cm),Total Snow Flag,Total Precip(mm),Total Precip Flag,Snow on Grnd(cm),Snow on Grnd Flag,Dir of Max Gust(10s deg),Dir of Max Gust Flag,Spd of Max Gust(km/h),Spd of Max Gust Flag,Workload sum_ST,Scheduled Hours_ST,Planned Absences_ST,Unplanned Absences_ST,Unpaid Absences_ST,Actual Work Hours_ST,EWH by Load_ST,Daily remain_ST,Rough esteam of merged workload_ST,Max Temp(C)_ST,Max Temp Flag_ST,Min Temp(C)_ST,Min Temp Flag_ST,Mean Temp(C)_ST,Mean Temp Flag_ST,Heat Deg Days(C)_ST,Heat Deg Days Flag_ST,Cool Deg Days(C)_ST,Cool Deg Days Flag_ST,Total Rain(mm)_ST,Total Rain Flag_ST,Total Snow(cm)_ST,Total Snow Flag_ST,Total Precip(mm)_ST,Total Precip Flag_ST,Snow on Grnd(cm)_ST,Snow on Grnd Flag_ST,Dir of Max Gust(10s deg)_ST,Dir of Max Gust Flag_ST,Spd of Max Gust(km/h)_ST,Spd of Max Gust Flag_ST,Workload sum_NT,Scheduled Hours_NT,Planned Absences_NT,Unplanned Absences_NT,Unpaid Absences_NT,Actual Work Hours_NT,EWH by Load_NT,Daily remain_NT,Rough esteam of merged workload_NT,Max Temp(C)_NT,Max Temp Flag_NT,Min Temp(C)_NT,Min Temp Flag_NT,Mean Temp(C)_NT,Mean Temp Flag_NT,Heat Deg Days(C)_NT,Heat Deg Days Flag_NT,Cool Deg Days(C)_NT,Cool Deg Days Flag_NT,Total Rain(mm)_NT,Total Rain Flag_NT,Total Snow(cm)_NT,Total Snow Flag_NT,Total Precip(mm)_NT,Total Precip Flag_NT,Snow on Grnd(cm)_NT,Snow on Grnd Flag_NT,Dir of Max Gust(10s deg)_NT,Dir of Max Gust Flag_NT,Spd of Max Gust(km/h)_NT,Spd of Max Gust Flag_NT,holiday,NATIONAL_HOLIDAY_IND,PROVINCIAL_HOLIDAY_IND,IMPACT_DAY_FLG,DAY_OF_WEEK,WEEK_OF_YEAR,DAY_OF_MONTH,MONTH_NO,YEAR_NO,PreviousDayHoliday,NextDayHoliday,Holiday_with_weekend
11/20/2022,5997,4803,331.07,507.32,271.89,3964.61,1732.502934,-7726.362718,-5417401.782,7.5,0,-2.6,0,2.5,0,15.5,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,-1.083297223,-0.819290526,-1.268509367,-0.261345879,0.358971834,-0.687939721,-1.083297223,-1.106489773,-0.799989845,-0.886782527,-0.119416287,-1.531174986,-0.119416287,-1.208517045,-0.119416287,1.288708078,-0.119416287,-0.29890942,-0.119416287,-0.389687855,0,-0.108600832,0,-0.406945594,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.05830935,0.248310219,0.103338598,0.137195089,0.176026156,0.224199278,0.05830935,0.109266226,0.272507628,0.387700535,0,0.343653251,0,0.365994236,0,0.54964539,0,0,0,0.00729927,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,1,47,20,11,2022,0,0,1
11/21/2022,79895,8422.45,585.07,646.69,223.73,7190.69,23081.26095,55004.67105,-5362397.111,8.7,0,3.3,0,6,0,12,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,2.087353739,0.474126822,-0.739706502,0.223929711,0.004603369,0.691985983,2.08735374,2.420294175,-0.785325158,-0.715232299,-0.119416287,-0.546375709,-0.119416287,-0.656393512,-0.119416287,0.703058666,-0.119416287,-0.29890942,-0.119416287,-0.372380561,0,-0.108600832,0,-0.389960298,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.776825996,0.435432105,0.182620937,0.174885067,0.144846562,0.406634576,0.776825996,0.780172964,0.276549834,0.419786096,0,0.526315789,0,0.46685879,0,0.425531915,0,0,0,0.009124088,0,0,0,0.009124088,0,0,0,0,0,0,0,0,0,0,0,2,47,21,11,2022,0,0,0
11/22/2022,57161,9580.25,635.73,699.43,288.52,8245.09,16513.52346,28620.9013,-5333776.21,8.7,0,6.4,0,7.6,0,10.4,0,0,0,16,0,0,0,16,0,0,0,28,0,49,0,1.11193385,0.887868856,-0.634237395,0.407566323,0.481337855,1.142995773,1.11193385,0.936979616,-0.777694596,-0.715232299,-0.119416287,-0.028938801,-0.119416287,-0.403994182,-0.119416287,0.43533322,-0.119416287,-0.29890942,-0.119416287,2.310249914,0,-0.108600832,0,2.242760528,0,-0.138702509,0,1.509836929,-0.084140632,1.177384626,-0.084140632,0.555781347,0.495289189,0.198433706,0.189147601,0.186792697,0.466261051,0.555781347,0.497999248,0.278653139,0.419786096,0,0.622291022,0,0.5129683,0,0.368794326,0,0,0,0.291970803,0,0,0,0.291970803,0,0,0,0.823529412,0,0.521276596,0,0,0,0,0,3,47,22,11,2022,0,0,0
11/23/2022,56170,9310.38,718.95,707.81,220.15,7883.62,16227.22858,28881.11741,-5304895.092,9.4,0,3.8,0,6.6,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069414227,0.791430298,-0.46098159,0.436744837,-0.021738805,0.988380343,1.069414227,0.951609154,-0.769994658,-0.615161332,-0.119416287,-0.462918143,-0.119416287,-0.561743763,-0.119416287,0.602661624,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.546145769,0.481337184,0.224409596,0.191413814,0.14252881,0.44581987,0.546145769,0.500782252,0.280775567,0.438502674,0,0.541795666,0,0.484149856,0,0.404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,23,11,2022,0,0,0
11/24/2022,51237,9171.85,703.99,679.36,280.41,7788.5,14802.10986,24277.37206,-5280617.72,11.7,0,3.7,0,7.7,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857760039,0.741926339,-0.49212683,0.337684131,0.421663265,0.947693648,0.857760039,0.692783271,-0.763522116,-0.286356727,-0.119416287,-0.479609656,-0.119416287,-0.388219224,-0.119416287,0.41860038,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.498181783,0.474175324,0.219740054,0.18372005,0.181542147,0.44044082,0.498181783,0.451545318,0.282559673,0.5,0,0.53869969,0,0.515850144,0,0.365248227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,24,11,2022,0,0,0
11/25/2022,48611,7189.52,607,599.18,283.04,5983.34,14043.47175,27899.87202,-5252717.848,10.2,0,4.1,0,7.2,0,10.8,0,0,0,12.4,0,0,0,12.4,0,0,0,24,0,50,0,0.745089473,0.033536939,-0.694050412,0.058503556,0.441015198,0.175553254,0.745089473,0.89644283,-0.756083786,-0.500794513,-0.119416287,-0.412843604,-0.119416287,-0.467094014,-0.119416287,0.502264582,-0.119416287,-0.29890942,-0.119416287,1.687187352,0,-0.108600832,0,1.631289884,0,-0.138702509,0,1.155369051,-0.084140632,1.223796476,-0.084140632,0.472648958,0.371690877,0.189466062,0.162036887,0.183244853,0.338358756,0.472648958,0.490287859,0.28460999,0.459893048,0,0.551083591,0,0.501440922,0,0.382978723,0,0,0,0.226277372,0,0,0,0.226277372,0,0,0,0.705882353,0,0.531914894,0,0,0,0,1,6,47,25,11,2022,0,0,0
11/26/2022,137,2608.04,267,278.23,55.49,2062.81,39.57860629,-7003.346679,-5259721.195,8.6,0,0.9,0,4.8,0,13.2,0,0,0,0,0,0,0,0,0,0,0,15,0,53,0,-1.334725065,-1.603663661,-1.401896766,-1.059019589,-1.233331651,-1.501416977,-1.334725065,-1.06584129,-0.757950935,-0.729528151,-0.119416287,-0.946972025,-0.119416287,-0.845693009,-0.119416287,0.90385275,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,0.357816323,-0.084140632,1.363032027,-0.084140632,0.001332063,0.134833017,0.083340096,0.075242036,0.035925159,0.116652209,0.001332063,0.116998863,0.284095325,0.417112299,0,0.452012384,0,0.432276657,0,0.468085106,0,0,0,0,0,0,0,0,0,0,0,0.441176471,0,0.563829787,0,0,0,0,0,7,47,26,11,2022,0,0,1
11/27/2022,22130,4783.71,347.87,581.48,288.87,3854.36,6393.244943,8788.263908,-5250932.931,8.7,0,2.4,0,5.6,0,12.4,0,0,0,0,0,0,0,0,0,0,0,29,0,70,0,-0.391098355,-0.826183845,-1.233533429,-0.003126479,0.483913208,-0.735098133,-0.391098355,-0.178025557,-0.755607913,-0.715232299,-0.119416287,-0.696599328,-0.119416287,-0.719493344,-0.119416287,0.769990027,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,1.598453899,-0.084140632,2.152033481,-0.084140632,0.215171904,0.247312945,0.108582469,0.157250257,0.187019293,0.217964624,0.215171904,0.285889718,0.284741161,0.419786096,0,0.498452012,0,0.455331412,0,0.439716312,0,0,0,0,0,0,0,0,0,0,0,0.852941176,0,0.744680851,0,0,0,0,0,1,48,27,11,2022,0,0,1
11/28/2022,78250,8445.05,578.92,741.26,264.94,7124.87,22606.02878,53587.50474,-5197345.426,4.6,0,-4,0,0.3,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.016773739,0.482202975,-0.752510193,0.553215157,0.307832698,0.66383209,2.01677374,2.340620063,-0.741321054,-1.301362247,-0.119416287,-1.76485617,-0.119416287,-1.555566124,-0.119416287,1.656830566,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.760831518,0.436600502,0.180701305,0.200459733,0.171526609,0.402912446,0.760831519,0.765016408,0.288679222,0.310160428,0,0.300309598,0,0.30259366,0,0.627659574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,48,28,11,2022,0,0,0
11/29/2022,54341,9575.26,657.8,1068.8,506.49,7848.66,15698.83974,27173.13026,-5170172.296,1.3,0,-4.3,0,-1.5,0,19.5,0,0,0,0,0,10,0,10,0,2,0,7,0,55,0,0.990939564,0.88608567,-0.588289839,1.693684174,2.085193635,0.973426528,0.990939564,0.855584885,-0.73407648,-1.773125375,-0.119416287,-1.81493071,-0.119416287,-1.83951537,-0.119416287,1.958021693,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,7.08928775,0,1.223642789,0,0.965097879,0,-0.351119434,-0.084140632,1.455855727,-0.084140632,0.528362243,0.495031211,0.205322529,0.289036725,0.327910139,0.443842877,0.528362243,0.482515375,0.290676132,0.221925134,0,0.291021672,0,0.250720461,0,0.691489362,0,0,0,0,0,0.35971223,0,0.182481752,0,0.086956522,0,0.205882353,0,0.585106383,0,0,0,0,1,3,48,29,11,2022,0,0,0
11/30/2022,21705,9252.86,888.83,1685.28,699.26,6678.75,6270.464595,-1413.266048,-5171585.562,4.3,0,-1.9,0,1.2,0,16.8,0,0,0,1.2,0,0,0,1.2,0,4,0,10,0,54,0,-0.409333309,0.770875416,-0.107308241,3.840219984,3.503624054,0.473008411,-0.409333309,-0.751562927,-0.734453268,-1.344249804,-0.119416287,-1.414334394,-0.119416287,-1.413591501,-0.119416287,1.506235003,-0.119416287,-0.29890942,-0.119416287,-0.251229507,0,-0.108600832,0,-0.271063229,0,2.068898268,0,-0.085268525,-0.084140632,1.409443877,-0.084140632,0.211039592,0.478363458,0.277435123,0.455752069,0.452712676,0.377684294,0.211039592,0.176784627,0.290572274,0.302139037,0,0.365325077,0,0.328530259,0,0.595744681,0,0,0,0.02189781,0,0,0,0.02189781,0,0.173913043,0,0.294117647,0,0.574468085,0,0,0,0,1,4,48,30,11,2022,0,0,0
12/1/2022,69843,9170.14,542.72,640.95,503.69,7986.47,20177.28904,42198.10563,-5129387.456,-0.4,0,-4.7,0,-2.6,0,20.6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.656064889,0.741315267,-0.827875011,0.203943474,2.064590817,1.032373474,1.656064888,1.700299833,-0.723202914,-2.016154866,-0.119416287,-1.881696762,-0.119416287,-2.013039909,-0.119416287,2.142082937,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,1.516998073,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.67908953,0.474086918,0.169402011,0.173332792,0.326097371,0.451636052,0.67908953,0.643207087,0.293673346,0.176470588,0,0.278637771,0,0.219020173,0,0.730496454,0,0,0,0,0,0,0,0,0,0.130434783,0,0,0,0,0,0,0,0,1,5,48,1,12,2022,0,0,0
12/2/2022,57984,7185.52,409.25,701.17,493.23,6075.1,16751.28399,36955.2479,-5092432.208,2.7,0,-5.7,0,-1.5,0,19.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.147245303,0.032107532,-1.105746343,0.413624869,1.987624576,0.21480274,1.147245302,1.405542591,-0.713350348,-1.572983442,-0.119416287,-2.048611894,-0.119416287,-1.83951537,-0.119416287,1.958021693,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,0.965097879,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.563783447,0.371484081,0.127741327,0.189618151,0.319325392,0.343547798,0.563783447,0.587134863,0.296389128,0.259358289,0,0.247678019,0,0.250720461,0,0.691489362,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0,1,6,48,2,12,2022,0,0,0
12/3/2022,364,2580.02,184,266.71,97.53,2129.31,105.1577569,-7006.534168,-5099438.743,4.2,0,-2.8,0,0.7,0,17.3,0,0,0,0,0,0,0,0,0,1,0,32,0,32,0,-1.324985454,-1.613676662,-1.574694553,-1.099131341,-0.923995059,-1.47297222,-1.324985454,-1.066020493,-0.715218347,-1.358545656,-0.119416287,-1.564558012,-0.119416287,-1.492466291,-0.119416287,1.589899205,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,0.413197685,0,1.864304808,-0.084140632,0.388383172,-0.084140632,0.003539203,0.133384412,0.057432875,0.07212667,0.063142561,0.120412793,0.003539203,0.116964773,0.295874229,0.299465241,0,0.3374613,0,0.314121037,0,0.613475177,0,0,0,0,0,0,0,0,0,0.043478261,0,0.941176471,0,0.340425532,0,0,0,0,0,7,48,3,12,2022,0,0,1
12/4/2022,34798,4770,77.88,580.15,290.28,4111.97,10052.966,20564.55565,-5078874.187,3.8,0,-5.6,0,-0.9,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152432003,-0.831083139,-1.795625891,-0.007757437,0.494288198,-0.624907852,0.152432003,0.484046055,-0.709735671,-1.415729066,-0.119416287,-2.031920381,-0.119416287,-1.744865621,-0.119416287,1.857624651,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.338343964,0.246604152,0.024309089,0.156890584,0.187932151,0.232532508,0.338343964,0.411836845,0.297385486,0.288770053,0,0.250773994,0,0.268011527,0,0.670212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,4,12,2022,0,0,1
12/5/2022,78812,8410.12,204.7,784.52,304.77,7420.9,22768.38773,53124.80696,-5025749.38,2,0,-6,0,-2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040886785,0.469720673,-1.531599201,0.70384314,0.60090778,0.790456168,2.040886785,2.31460686,-0.695572171,-1.673054409,-0.119416287,-2.098686433,-0.119416287,-1.91839016,-0.119416287,2.041685894,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.766295893,0.434794657,0.063894074,0.212158581,0.19731322,0.419652986,0.766295893,0.760067867,0.301289544,0.240641711,0,0.238390093,0,0.236311239,0,0.709219858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,5,12,2022,0,0,0
12/6/2022,63309,9589.15,184.04,779.51,363.46,8625.6,18289.64953,33451.77887,-4992297.601,2.9,0,0.4,0,1.7,0,16.3,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,1.375718555,0.891049288,-1.574611277,0.686398707,1.032757556,1.305755385,1.375718555,1.208575036,-0.686653659,-1.544391737,-0.119416287,-1.030429591,-0.119416287,-1.33471671,-0.119416287,1.422570801,-0.119416287,-0.29890942,-0.119416287,-0.389687855,0,-0.108600832,0,-0.406945594,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.615558883,0.49574931,0.057445361,0.210803721,0.235310113,0.487778948,0.615558883,0.549665355,0.303747862,0.264705882,0,0.436532508,0,0.342939481,0,0.578014184,0,0,0,0.00729927,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,3,49,6,12,2022,0,0,0
12/7/2022,62514,9340.93,158.66,786.96,271.52,8395.31,18059.97806,33453.91988,-4958843.681,6.2,0,2.1,0,4.2,0,13.8,0,0,0,2.3,0,0,0,2.3,0,0,0,10,0,41,0,1.341608463,0.802347399,-1.627449925,0.712339032,0.356249319,1.20725098,1.341608464,1.208695406,-0.677734575,-1.072628608,-0.119416287,-0.746673867,-0.119416287,-0.940342758,-0.119416287,1.004249792,-0.119416287,-0.29890942,-0.119416287,-0.06084928,0,-0.108600832,0,-0.084224977,0,-0.138702509,0,-0.085268525,-0.084140632,0.806089824,-0.084140632,0.607829029,0.482916588,0.04952337,0.212818433,0.175786611,0.474756014,0.607829029,0.549688253,0.306206338,0.352941176,0,0.489164087,0,0.414985591,0,0.489361702,0,0,0,0.041970803,0,0,0,0.041970803,0,0,0,0.294117647,0,0.436170213,0,0,0,0,0,4,49,7,12,2022,0,0,0
12/8/2022,65678,9110.93,170,821.67,295.36,8119.26,18974.04163,37573.45756,-4921270.224,6.4,0,1.2,0,3.8,0,14.2,0,0,0,4.5,0,0,0,4.5,0,0,0,9,0,45,0,1.477362336,0.720156461,-1.603841167,0.833196575,0.531667596,1.089173161,1.477362335,1.440298784,-0.66771719,-1.044036904,-0.119416287,-0.896897486,-0.119416287,-1.00344259,-0.119416287,1.071181154,-0.119416287,-0.29890942,-0.119416287,0.319911174,0,-0.108600832,0,0.289451528,0,-0.138702509,0,-0.173885495,-0.084140632,0.991737225,-0.084140632,0.638592875,0.471025822,0.053062983,0.222205095,0.191221028,0.459145346,0.638592875,0.593746599,0.308967552,0.35828877,0,0.46130031,0,0.403458213,0,0.503546099,0,0,0,0.082116788,0,0,0,0.082116788,0,0,0,0.264705882,0,0.478723404,0,0,0,0,0,5,49,8,12,2022,0,0,0
12/9/2022,53994,7184.07,172.95,672,311.47,6339.12,15598.5932,32051.35165,-4889218.872,5.2,0,0.3,0,2.8,0,15.2,0,0,0,2.9,0,0,0,2.9,0,0,0,7,0,54,0,0.97605126,0.031589371,-1.597699559,0.312057179,0.650207379,0.327734838,0.976051261,1.129842008,-0.659172042,-1.215587132,-0.119416287,-1.047121104,-0.119416287,-1.161192171,-0.119416287,1.238509557,-0.119416287,-0.29890942,-0.119416287,0.04299448,0,-0.108600832,0,0.017686797,0,-0.138702509,0,-0.351119434,-0.084140632,1.409443877,-0.084140632,0.524988332,0.371409118,0.053983781,0.181729677,0.201650913,0.358478168,0.524988332,0.534687823,0.311322955,0.326203209,0,0.433436533,0,0.374639769,0,0.539007092,0,0,0,0.052919708,0,0,0,0.052919708,0,0,0,0.205882353,0,0.574468085,0,0,0,0,0,6,49,9,12,2022,0,0,0
12/10/2022,976,2544.02,92,319.38,108.03,2132.64,281.9614579,-6406.06085,-4895624.933,8.2,0,3.6,0,5.9,0,12.1,0,0,0,11.3,0,0,0,11.3,0,0,0,10,0,48,0,-1.29872712,-1.62654133,-1.766229449,-0.915738463,-0.846734492,-1.471547844,-1.29872712,-1.03226145,-0.660879949,-0.786711561,-0.119416287,-0.49630117,-0.119416287,-0.67216847,-0.119416287,0.719791506,-0.119416287,-0.29890942,-0.119416287,1.496807125,0,-0.108600832,0,1.444451632,0,-0.138702509,0,-0.085268525,-0.084140632,1.130972776,-0.084140632,0.009489732,0.131523249,0.028716438,0.086370274,0.069940438,0.120601105,0.009489732,0.123386819,0.310852184,0.406417112,0,0.535603715,0,0.463976945,0,0.429078014,0,0,0,0.20620438,0,0,0,0.20620438,0,0,0,0.294117647,0,0.510638298,0,0,0,0,0,7,49,10,12,2022,0,0,1
12/11/2022,36266,4788.02,107.25,619.93,247.06,4060.84,10477.06376,22209.54041,-4873415.392,7.1,0,5,0,6.1,0,11.9,0,0,0,0.4,0,0,0,0.4,0,0,0,29,0,35,0,0.215417681,-0.824643658,-1.734480458,0.130753455,0.17626899,-0.646778234,0.21541768,0.576528285,-0.654958708,-0.943965937,-0.119416287,-0.262619985,-0.119416287,-0.640618554,-0.119416287,0.686325825,-0.119416287,-0.29890942,-0.119416287,-0.389687855,0,-0.108600832,0,-0.406945594,0,-0.138702509,0,1.598453899,-0.084140632,0.527618723,-0.084140632,0.352617455,0.247535768,0.033476499,0.167648331,0.159950796,0.229641099,0.352617455,0.429429914,0.312484328,0.377005348,0,0.578947368,0,0.469740634,0,0.421985816,0,0,0,0.00729927,0,0,0,0.00729927,0,0,0,0.852941176,0,0.372340426,0,0,0,0,0,1,50,11,12,2022,0,0,1
12/12/2022,77662,8364.21,136.2,831.66,275.59,7396.35,22436.15855,52059.78595,-4821355.607,6.6,0,0,0,3.3,0,14.7,0,0,0,0,0,0,0,0,0,0,0,33,0,32,0,1.991545143,0.453314647,-1.674209423,0.867980984,0.386196986,0.779955134,1.991545143,2.254730611,-0.641079151,-1.015445199,-0.119416287,-1.097195644,-0.119416287,-1.08231738,-0.119416287,1.154845356,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,1.952921778,-0.084140632,0.388383172,-0.084140632,0.755114343,0.432421156,0.042512813,0.224906701,0.178421598,0.41826468,0.755114343,0.748677496,0.316310119,0.363636364,0,0.424148607,0,0.389048991,0,0.521276596,0,0,0,0,0,0,0,0,0,0,0,0.970588235,0,0.340425532,0,0,0,0,0,2,50,12,12,2022,0,0,0
12/13/2022,63804,9570.52,196.98,908.36,316.99,8465.18,18432.65252,34502.06725,-4786853.539,3.8,0,0.7,0,2.3,0,15.7,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,1.396956913,0.884391822,-1.547671477,1.135044468,0.690824363,1.237137222,1.396956913,1.267623006,-0.631880623,-1.415729066,-0.119416287,-0.980355051,-0.119416287,-1.240066962,-0.119416287,1.322173759,-0.119416287,-0.29890942,-0.119416287,-0.406995148,0,-0.108600832,0,-0.42393089,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.620371811,0.494786157,0.06148439,0.245648764,0.205224654,0.478707173,0.620371811,0.560898161,0.318845622,0.288770053,0,0.445820433,0,0.360230548,0,0.556737589,0,0,0,0.005474453,0,0,0,0.005474453,0,0,0,0,0,0,0,0,0,0,0,3,50,13,12,2022,0,0,0
12/14/2022,60694,9295.83,158.75,813.81,345.89,8323.27,17534.18927,31883.28389,-4754970.255,5.9,0,-1,0,2.5,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263519953,0.786230828,-1.627262554,0.805828661,0.903474875,1.17643654,1.263519953,1.120393118,-0.623380284,-1.115516166,-0.119416287,-1.264110775,-0.119416287,-1.208517045,-0.119416287,1.288708078,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.590133012,0.480584964,0.049551462,0.220079507,0.223934999,0.470682142,0.590133012,0.532890343,0.321188674,0.344919786,0,0.393188854,0,0.365994236,0,0.54964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,14,12,2022,0,0,0
12/15/2022,58387,9129.84,154.25,832.51,350.74,8143.08,16867.70865,30200.00544,-4724770.25,5.2,0,-1.6,0,1.8,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16453633,0.726913985,-1.636631109,0.870940619,0.939161898,1.099361944,1.16453633,1.02575799,-0.61532872,-1.215587132,-0.119416287,-1.364259854,-0.119416287,-1.318941752,-0.119416287,1.405837961,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.567701851,0.472003449,0.048146853,0.225136568,0.227074971,0.460492371,0.567701851,0.514887725,0.323408025,0.326203209,0,0.374613003,0,0.345821326,0,0.574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,15,12,2022,0,0,0
12/16/2022,53718,7165.68,163.93,705.92,431.16,6295.83,15518.85819,31925.19851,-4692845.051,4.1,0,-2,0,1.1,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964209266,0.02501767,-1.616478307,0.430164003,1.530904256,0.309217944,0.964209266,1.122749588,-0.606817206,-1.372841509,-0.119416287,-1.431025907,-0.119416287,-1.429366459,-0.119416287,1.522967843,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.52230476,0.370458374,0.051168322,0.190902699,0.27914023,0.356030112,0.52230476,0.533338619,0.325754157,0.296791444,0,0.362229102,0,0.325648415,0,0.59929078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,16,12,2022,0,0,0
12/17/2022,1868,2568.07,72,267.23,120.55,2228.84,539.6557412,-5847.053879,-4698692.105,3.6,0,1.2,0,2.4,0,15.6,0,0,0,2.1,0,0,0,2.1,0,0,0,0,0,0,0,-1.260455169,-1.617947017,-1.80786747,-1.097320741,-0.754610464,-1.430399189,-1.260455169,-1.000833675,-0.608376077,-1.44432077,-0.119416287,-0.896897486,-0.119416287,-1.224292003,-0.119416287,1.305440919,-0.119416287,-0.29890942,-0.119416287,-0.095463867,0,-0.108600832,0,-0.118195568,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.018162726,0.132766609,0.022473734,0.072267294,0.078046096,0.12604123,0.018162726,0.129365384,0.325324466,0.28342246,0,0.46130031,0,0.363112392,0,0.553191489,0,0,0,0.038321168,0,0,0,0.038321168,0,0,0,0,0,0,0,0,0,0,0,7,50,17,12,2022,0,0,1
