Date,Workload sum,Scheduled Hours,Planned Absences,Unplanned Absences,Unpaid Absences,Actual Work Hours,EWH by Load,Daily remain,Rough esteam of merged workload,Max Temp(C),Max Temp Flag,Min Temp(C),Min Temp Flag,Mean Temp(C),Mean Temp Flag,Heat Deg Days(C),Heat Deg Days Flag,Cool Deg Days(C),Cool Deg Days Flag,Total Rain(mm),Total Rain Flag,Total Snow(cm),Total Snow Flag,Total Precip(mm),Total Precip Flag,Snow on Grnd(cm),Snow on Grnd Flag,Dir of Max Gust(10s deg),Dir of Max Gust Flag,Spd of Max Gust(km/h),Spd of Max Gust Flag,Workload sum_ST,Scheduled Hours_ST,Planned Absences_ST,Unplanned Absences_ST,Unpaid Absences_ST,Actual Work Hours_ST,EWH by Load_ST,Daily remain_ST,Rough esteam of merged workload_ST,Max Temp(C)_ST,Max Temp Flag_ST,Min Temp(C)_ST,Min Temp Flag_ST,Mean Temp(C)_ST,Mean Temp Flag_ST,Heat Deg Days(C)_ST,Heat Deg Days Flag_ST,Cool Deg Days(C)_ST,Cool Deg Days Flag_ST,Total Rain(mm)_ST,Total Rain Flag_ST,Total Snow(cm)_ST,Total Snow Flag_ST,Total Precip(mm)_ST,Total Precip Flag_ST,Snow on Grnd(cm)_ST,Snow on Grnd Flag_ST,Dir of Max Gust(10s deg)_ST,Dir of Max Gust Flag_ST,Spd of Max Gust(km/h)_ST,Spd of Max Gust Flag_ST,Workload sum_NT,Scheduled Hours_NT,Planned Absences_NT,Unplanned Absences_NT,Unpaid Absences_NT,Actual Work Hours_NT,EWH by Load_NT,Daily remain_NT,Rough esteam of merged workload_NT,Max Temp(C)_NT,Max Temp Flag_NT,Min Temp(C)_NT,Min Temp Flag_NT,Mean Temp(C)_NT,Mean Temp Flag_NT,Heat Deg Days(C)_NT,Heat Deg Days Flag_NT,Cool Deg Days(C)_NT,Cool Deg Days Flag_NT,Total Rain(mm)_NT,Total Rain Flag_NT,Total Snow(cm)_NT,Total Snow Flag_NT,Total Precip(mm)_NT,Total Precip Flag_NT,Snow on Grnd(cm)_NT,Snow on Grnd Flag_NT,Dir of Max Gust(10s deg)_NT,Dir of Max Gust Flag_NT,Spd of Max Gust(km/h)_NT,Spd of Max Gust Flag_NT
8/23/2023,191749,47789.39,9686.25,3690.23,557.77,34412.91,55395.31516,72629.88208,-14260950.45,150.4,0,89.5,0,120,0,8,0,2,0,17,0,0,0,17,0,0,0,52,0,103,0,0.519337852,-0.378382239,1.473233922,-0.693939763,-1.574925336,-0.673830411,0.519337852,0.669704252,0.093065475,1.568300255,-0.195675655,1.646358362,-0.195675655,1.61701616,-0.195675655,-0.621012438,-0.195675655,0.336677191,-0.195675655,0.304744292,0,-0.170776499,0,0.261758562,0,-0.158000681,0,0.112628283,-0.142766122,0.022965421,-0.142766122,0.447227988,0.578345107,0.761376377,0.143760632,0.116161959,0.389331972,0.447227988,0.58815828,0.522786571,0.789087093,0,0.801657459,0,0.79438748,0,0.052219321,0,0.062305296,0,0.178571429,0,0,0,0.164410058,0,0,0,0.304093567,0,0.287709497,0
8/30/2023,165603,38485.17,8158.8,3374.74,542.51,26951.63,47841.86816,72310.84912,-13783870.06,147.8,0,94,0,121,0,5.1,0,0.1,0,3.7,0,0,0,3.7,0,0,0,71,0,100,0,0.287526906,-1.777721675,0.821130121,-0.808764619,-1.596996033,-1.912154959,0.287526906,0.666762518,0.111062411,1.523976381,-0.195675655,1.76685663,-0.195675655,1.638100671,-0.195675655,-0.692371039,-0.195675655,-0.247641451,-0.195675655,-0.406512662,0,-0.170776499,0,-0.423079594,0,-0.158000681,0,0.518138061,-0.142766122,-0.00729001,-0.142766122,0.386246064,0.357526098,0.635269864,0.12083413,0.112019329,0.207524467,0.386246064,0.587383934,0.52782314,0.77544596,0,0.826519337,0,0.799784134,0,0.033289817,0,0.003115265,0,0.038865546,0,0,0,0.035783366,0,0,0,0.415204678,0,0.279329609,0
9/6/2023,193994,46891.75,7909.77,3770.83,756.43,35211.15,56043.88429,72111.80146,-13262861.97,146.5,0,85,0,115.9,0,11.5,0,1.4,0,0,0,0,0,0,0,0,0,38,0,69,0,0.539242066,-0.513385824,0.714813443,-0.664604813,-1.287601307,-0.541349095,0.539242066,0.664927143,0.130716436,1.501814443,-0.195675655,1.525860094,-0.195675655,1.530569665,-0.195675655,-0.534889989,-0.195675655,0.152155515,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,-0.186168396,-0.142766122,-0.319929461,-0.142766122,0.45246414,0.557041228,0.614709908,0.149617795,0.170092164,0.408782525,0.45246414,0.586900812,0.533323457,0.768625393,0,0.77679558,0,0.772261198,0,0.075065274,0,0.043613707,0,0,0,0,0,0,0,0,0,0.222222222,0,0.19273743,0
9/13/2023,200813,47416.71,5986.51,3718.45,725.98,37711.75,58013.85887,70275.05957,-12763938.86,144.4,0,75.6,0,110.3,0,15.7,0,0,0,9,0,0,0,9,0,0,0,70,0,160,0,0.599699453,-0.4344327,-0.10627082,-0.683668891,-1.33164146,-0.126332588,0.599699453,0.647990947,0.149537347,1.466014391,-0.195675655,1.2741526,-0.195675655,1.412496404,-0.195675655,-0.43154305,-0.195675655,-0.278395064,-0.195675655,-0.12307944,0,-0.170776499,0,-0.150174163,0,-0.158000681,0,0.496795441,-0.142766122,0.597818604,-0.142766122,0.468368513,0.569500214,0.45592526,0.145811366,0.161825906,0.469714141,0.468368513,0.582442732,0.538590622,0.757607555,0,0.724861878,0,0.742039935,0,0.102480418,0,0,0,0.094537815,0,0,0,0.087040619,0,0,0,0.409356725,0,0.446927374,0
9/20/2023,187765,47461.84,6493.68,3414.46,917.05,37553.7,54244.35774,57774.14429,-12341125.65,126,0,70.6,0,98.5,0,27.5,0,0,0,16.4,0,0,0,16.4,0,0,0,72,0,225,0,0.484015631,-0.427645222,0.110251806,-0.794308239,-1.055294928,-0.152563636,0.484015631,0.532722733,0.165487159,1.152337739,-0.195675655,1.140265635,-0.195675655,1.163699174,-0.195675655,-0.141187364,-0.195675655,-0.278395064,-0.195675655,0.272657512,0,-0.170776499,0,0.230863607,0,-0.158000681,0,0.539480681,-0.142766122,1.253352936,-0.142766122,0.43793586,0.570571294,0.497797295,0.123720562,0.213695655,0.465862968,0.43793586,0.552100919,0.543054289,0.661070304,0,0.697237569,0,0.678359417,0,0.179503916,0,0,0,0.172268908,0,0,0,0.15860735,0,0,0,0.421052632,0,0.62849162,0
9/27/2023,160540,38122.77,5238.33,2705.27,739.68,30179.17,46379.19309,56075.82914,-11932282.66,102.9,0,61.3,0,82.3,0,43.7,0,0,0,17.4,0,0,0,17.4,0,0,0,117,0,144,0,0.242638249,-1.83222604,-0.425686199,-1.052423042,-1.311827007,-1.376490567,0.242638249,0.517062939,0.180909972,0.75853716,-0.195675655,0.891235881,-0.195675655,0.822130096,-0.195675655,0.257436543,-0.195675655,-0.278395064,-0.195675655,0.326135479,0,-0.170776499,0,0.282355198,0,-0.158000681,0,1.499898577,-0.142766122,0.436456307,-0.142766122,0.374437318,0.348925182,0.394155401,0.072184075,0.165545044,0.286169283,0.374437318,0.547978824,0.547370472,0.539874082,0,0.645856354,0,0.590933621,0,0.285248042,0,0,0,0.182773109,0,0,0,0.16827853,0,0,0,0.684210526,0,0.402234637,0
10/4/2023,182644,37997.84,5737.19,2667.9,722.7,29592.75,52764.92678,80209.70204,-11454605.43,123,0,71.1,0,97.2,0,28.8,0,0,0,22.8,0,0,0,22.8,0,0,0,49,0,105,0,0.438612745,-1.851015308,-0.212711305,-1.066024122,-1.336385358,-1.473816801,0.438612745,0.739596118,0.198929424,1.101194806,-0.195675655,1.153654332,-0.195675655,1.13628931,-0.195675655,-0.109199026,-0.195675655,-0.278395064,-0.195675655,0.614916498,0,-0.170776499,0,0.560409787,0,-0.158000681,0,0.048600423,-0.142766122,0.043135708,-0.142766122,0.425991837,0.345960192,0.435341361,0.069468415,0.160935485,0.271880106,0.425991837,0.606555772,0.552413342,0.645330535,0,0.7,0,0.671343767,0,0.187989556,0,0,0,0.239495798,0,0,0,0.220502901,0,0,0,0.286549708,0,0.293296089,0
10/11/2023,206133,46832.84,6238.51,3243.84,852.55,37350.49,59550.77993,76845.54877,-10881305.79,119.2,0,66,0,92.7,0,33.3,0,0,0,33.1,0,0,0,33.1,0,0,0,94,0,252,0,0.646866677,-0.522245791,0.00131382,-0.856406615,-1.14858195,-0.186289744,0.646866677,0.708575995,0.220556046,1.036413759,-0.195675655,1.017089628,-0.195675655,1.04140901,-0.195675655,0.001529837,-0.195675655,-0.278395064,-0.195675655,1.165739553,0,-0.170776499,0,1.090773171,0,-0.158000681,0,1.009018319,-0.142766122,1.525651812,-0.142766122,0.480776676,0.555643105,0.47673042,0.111321691,0.196185848,0.460911391,0.480776676,0.598390409,0.558465705,0.625393494,0,0.671823204,0,0.647058824,0,0.217362924,0,0,0,0.347689076,0,0,0,0.320116054,0,0,0,0.549707602,0,0.703910615,0
10/18/2023,216673,47141.36,5857.06,3288.34,907.69,37995.96,62595.73255,85151.27633,-10306346.03,87.9,0,60.8,0,74.6,0,51.4,0,0,0,50.1,0,0,0,50.1,0,0,0,135,0,229,0,0.740314523,-0.475844889,-0.161536024,-0.84021052,-1.068832393,-0.079163172,0.740314523,0.785161297,0.242245293,0.502822498,-0.195675655,0.877847184,-0.195675655,0.659779361,-0.195675655,0.446905931,-0.195675655,-0.278395064,-0.195675655,2.074864984,0,-0.170776499,0,1.966130211,0,-0.158000681,0,1.884065735,-0.142766122,1.29369351,-0.142766122,0.505359767,0.562965275,0.445237848,0.114555484,0.211154697,0.476639429,0.505359767,0.6185498,0.564535593,0.461175236,0,0.643093923,0,0.549379385,0,0.335509138,0,0,0,0.526260504,0,0,0,0.484526112,0,0,0,0.789473684,0,0.639664804,0
10/25/2023,211042,46841.11,5793.33,3301.81,1086.66,37745.97,60968.96518,80385.60822,-9743407.094,67,0,-2,0,32.7,0,93.3,0,0,0,2.1,0,0,0,2.1,0,0,0,24,0,114,0,0.690389967,-0.521001997,-0.188743838,-0.835308017,-0.809986217,-0.120653205,0.690389967,0.741218111,0.263481078,0.146526736,-0.195675655,-0.803773093,-0.195675655,-0.22366165,-0.195675655,1.477914679,-0.195675655,-0.278395064,-0.195675655,-0.492077409,0,-0.170776499,0,-0.505466139,0,-0.158000681,0,-0.484965075,-0.142766122,0.133902,-0.142766122,0.492226239,0.555839378,0.439976289,0.115534343,0.25973966,0.470547973,0.492226239,0.606982726,0.570478577,0.351521511,0,0.296132597,0,0.323259579,0,0.609007833,0,0,0,0.022058824,0,0,0,0.020309478,0,0,0,0.140350877,0,0.318435754,0
11/1/2023,206338,46689.03,5596.11,3175.6,1110.12,37917.32,59610.00339,75088.48601,-9230601.37,96.4,0,54.1,0,75.4,0,50.6,0,0,0,46.4,0,0,0,46.4,0,0,0,82,0,273,0,0.648684211,-0.543874579,-0.272941626,-0.881243054,-0.776055775,-0.092214799,0.648684211,0.692374502,0.282825684,0.647727473,-0.195675655,0.698438652,-0.195675655,0.67664697,-0.195675655,0.4272208,-0.195675655,-0.278395064,-0.195675655,1.876996508,0,-0.170776499,0,1.775611326,0,-0.158000681,0,0.75290688,-0.142766122,1.737439827,-0.142766122,0.48125481,0.552230032,0.423693774,0.106362724,0.266108344,0.474723224,0.48125481,0.594125724,0.575892301,0.505771249,0,0.606077348,0,0.553696708,0,0.330287206,0,0,0,0.487394958,0,0,0,0.448742747,0,0,0,0.479532164,0,0.762569832,0
11/8/2023,178513,37513.52,5457.13,2645.4,823.43,29410.99,51571.50179,76707.8581,-8707775.191,66.8,0,29.5,0,48.3,0,77.7,0,0,0,41.8,0,0,0,41.8,0,0,0,77,0,256,0,0.401987218,-1.923856242,-0.332275409,-1.074213159,-1.190698509,-1.503982921,0.401987218,0.707306379,0.302548293,0.143117207,-0.195675655,0.039714785,-0.195675655,0.105256722,-0.195675655,1.09405462,-0.195675655,-0.278395064,-0.195675655,1.630997862,0,-0.170776499,0,1.538750009,0,-0.158000681,0,0.64619378,-0.142766122,1.565992387,-0.142766122,0.416356851,0.334465724,0.412219564,0.067833351,0.188280646,0.267451196,0.416356851,0.598056211,0.581411812,0.350472193,0,0.470165746,0,0.407447383,0,0.507180157,0,0,0,0.43907563,0,0,0,0.404255319,0,0,0,0.450292398,0,0.715083799,0
11/15/2023,239013,47169.49,5983.14,3226.34,996.22,37960.01,69049.64545,107615.716,-8011692.355,47.2,2,2,2,24.7,2,65.3,2,0,2,18.4,0,0,0,18.4,0,0,0,26,2,43,2,0.938381399,-0.471614183,-0.107709551,-0.862775866,-0.940790532,-0.085129678,0.938381399,0.992300997,0.328806674,-0.191016618,6.334999335,-0.696663521,6.334999335,-0.392337738,6.334999335,0.788935086,6.334999335,-0.278395064,6.334999335,0.379613445,0,-0.170776499,0,0.333846788,0,-0.158000681,0,-0.442279835,9.386872525,-0.582143194,9.386872525,0.557464723,0.56363289,0.455647032,0.110049975,0.235187925,0.475763442,0.557464723,0.673074754,0.588760405,0.247639035,1,0.318232044,1,0.280086346,1,0.426240209,1,0,1,0.193277311,0,0,0,0.17794971,0,0,0,0.152046784,1,0.120111732,1
11/22/2023,266593,47258.09,5219.73,3427.17,1080.35,38611.19,77017.36778,132941.6786,-7212494.977,46.7,0,-1.1,0,22.9,0,103.1,0,0,0,0.4,0,0,0,0.4,0,0,0,60,0,73,0,1.182906217,-0.458288888,-0.43362697,-0.789682343,-0.819112436,0.022944564,1.182906217,1.225826175,0.358954853,-0.19954044,-0.195675655,-0.779673439,-0.195675655,-0.430289858,-0.195675655,1.719057536,-0.195675655,-0.278395064,-0.195675655,-0.582989952,0,-0.170776499,0,-0.593001843,0,-0.158000681,0,0.283369242,-0.142766122,-0.279588887,-0.142766122,0.621791254,0.565735652,0.392619782,0.124644192,0.258026685,0.491630614,0.621791254,0.734545103,0.597197585,0.24501574,0,0.301104972,0,0.270372369,0,0.672976501,0,0,0,0.004201681,0,0,0,0.003868472,0,0,0,0.350877193,0,0.203910615,0
11/29/2023,313782,47231.22,3166.33,3233.23,1061.13,40831.66,90650.03095,172444.5972,-6081079.089,57.5,0,20.2,0,39,0,87,0,0,0,94.5,0,0,0,94.5,0,0,0,52,0,199,0,1.601284813,-0.462330092,-1.310271015,-0.860268201,-0.846910522,0.3914688,1.601284813,1.590073972,0.401635333,-0.015425883,-0.195675655,-0.209314969,-0.195675655,-0.090829231,-0.195675655,1.32289427,-0.195675655,-0.278395064,-0.195675655,4.449286697,0,-0.170776499,0,4.252356835,0,-0.158000681,0,0.112628283,-0.142766122,0.991139203,-0.142766122,0.731853061,0.565097941,0.223090755,0.110550668,0.252809035,0.545736359,0.731853061,0.830425296,0.609142018,0.301678909,0,0.41878453,0,0.3572585,0,0.567885117,0,0,0,0.992647059,0,0,0,0.913926499,0,0,0,0.304093567,0,0.555865922,0
12/6/2023,302594,47333.26,2037.47,3315.81,1195.93,41979.98,87417.8744,157281.7266,-4936853.391,50.8,0,22.4,0,36.9,0,89.1,0,0,0,35.6,0,0,0,35.6,0,0,0,96,0,158,0,1.502091786,-0.446983443,-1.792207508,-0.830212616,-0.651947877,0.582051762,1.502091786,1.450260449,0.444799039,-0.129645099,-0.195675655,-0.150404705,-0.195675655,-0.135106704,-0.195675655,1.37456774,-0.195675655,-0.278395064,-0.195675655,1.299434469,0,-0.170776499,0,1.219502147,0,-0.158000681,0,1.051703559,-0.142766122,0.577648317,-0.142766122,0.705758601,0.567519678,0.129891896,0.116551716,0.289403173,0.57371724,0.705758601,0.793622472,0.621221684,0.266526758,0,0.430939227,0,0.345925526,0,0.581592689,0,0,0,0.37394958,0,0,0,0.344294004,0,0,0,0.561403509,0,0.441340782,0
12/13/2023,301308,47328.29,1576.8,3159.49,1128.97,42592,87046.3555,153877.2401,-3879875.779,65.7,0,29.6,0,47.8,0,78.2,0,0,0,22.5,0,0,0,22.5,0,0,0,60,0,75,0,1.490690085,-0.447730923,-1.988878206,-0.887106405,-0.748792823,0.683626745,1.490690085,1.418868422,0.48467148,0.124364799,-0.195675655,0.042392524,-0.195675655,0.094714466,-0.195675655,1.106357827,-0.195675655,-0.278395064,-0.195675655,0.598873108,0,-0.170776499,0,0.54496231,0,-0.158000681,0,0.283369242,-0.142766122,-0.259418599,-0.142766122,0.702759184,0.567401724,0.091858908,0.105192018,0.271225551,0.588630208,0.702759184,0.785359214,0.632380268,0.344700944,0,0.470718232,0,0.404749056,0,0.510443864,0,0,0,0.236344538,0,0,0,0.217601547,0,0,0,0.350877193,0,0.209497207,0
12/20/2023,142978,28556.27,1888.86,2081.13,705.23,24586.28,41305.62023,57873.42772,-2969830.18,65.1,0,30.7,0,48,0,78,0,0,0,24.3,0,0,0,24.3,0,0,0,94,0,230,0,0.086933214,-3.271011958,-1.855652561,-1.279583286,-1.361652401,-2.30472446,0.086933214,0.533638204,0.519001194,0.114136212,-0.195675655,0.071847657,-0.195675655,0.098931368,-0.195675655,1.101436544,-0.195675655,-0.278395064,-0.195675655,0.695133448,0,-0.170776499,0,0.637647173,0,-0.158000681,0,1.009018319,-0.142766122,1.303778654,-0.142766122,0.333476385,0.121881427,0.117622631,0.026828129,0.156192906,0.149888461,0.333476385,0.552341896,0.64198768,0.341552991,0,0.47679558,0,0.405828386,0,0.509138381,0,0,0,0.255252101,0,0,0,0.235009671,0,0,0,0.549707602,0,0.642458101,0
12/27/2023,201778,51216.95,5650.96,4167.87,1567.85,41398.12,58292.64249,58479.81516,-2695669.585,74.3,0,40.2,0,57.4,0,68.6,0,0,0,23,0,0,0,23,0,0,0,22,0,108,0,0.608255162,0.137117166,-0.24952489,-0.520099248,-0.114036106,0.485482337,0.608255162,0.53922957,0.529343373,0.270974538,-0.195675655,0.32623289,-0.195675655,0.297125772,-0.195675655,0.870136252,-0.195675655,-0.278395064,-0.195675655,0.625612091,0,-0.170776499,0,0.570708105,0,-0.158000681,0,-0.527650315,-0.142766122,0.073391138,-0.142766122,0.470619242,0.659692109,0.428222199,0.178470496,0.390368249,0.559539175,0.470619242,0.5538137,0.644882011,0.389821616,0,0.529281768,0,0.456556935,0,0.447780679,0,0,0,0.241596639,0,0,0,0.222437137,0,0,0,0.128654971,0,0.301675978,0
1/3/2024,258181,48735.37,5840.21,3689.2,1371.19,39205.96,74587.18357,122470.9025,-2042880.83,42.8,1,12.3,1,27.8,1,80.2,1,0,1,60.9,0,0,0,60.9,0,0,0,84,0,257,0,1.108325261,-0.236108398,-0.16872968,-0.694314639,-0.398467513,0.121656621,1.108325261,1.129277431,0.553968569,-0.266026252,3.06966184,-0.420856374,3.06966184,-0.326975754,3.06966184,1.155570655,3.06966184,-0.278395064,3.06966184,2.652427022,0,-0.170776499,0,2.52223939,0,-0.158000681,0,0.79559212,-0.142766122,1.57607753,-0.142766122,0.602171429,0.600796249,0.443846709,0.143685783,0.336980984,0.506123255,0.602171428,0.709130777,0.651773546,0.22455404,0.5,0.375138122,0.5,0.296815974,0.5,0.523498695,0.5,0,0.5,0.639705882,0,0,0,0.588974855,0,0,0,0.49122807,0,0.717877095,0
1/10/2024,190246,46624.51,5034.79,3255.12,1479.11,38334.6,54961.10607,57552.08547,-1474289.712,1.4,0,-55.6,0,-27.2,0,153.2,0,0,0,0,0,3,0,2,0,3,0,101,0,195,0,0.506012225,-0.553578282,-0.512582142,-0.852301178,-0.242381692,-0.022960185,0.506012225,0.530675177,0.575417571,-0.971798718,-0.195675655,-2.239041355,-0.195675655,-1.486623859,-0.195675655,2.951838879,-0.195675655,-0.278395064,-0.195675655,-0.604381138,0,0.625915264,0,-0.510615298,0,0.284511716,0,1.158416658,-0.142766122,0.950798629,-0.142766122,0.443722449,0.550698765,0.377351107,0.112141403,0.366278012,0.484891001,0.443722449,0.551561945,0.6577762,0.007345226,0,0,0,0,0,1,0,0,0,0,0,0.088757396,0,0.01934236,0,0.046153846,0,0.590643275,0,0.544692737,0
1/17/2024,183194,46167.55,6889.8,4871.98,2366.51,34405.77,52923.81899,64099.59694,-1147924.311,31.4,1,10,1,20.8,1,87.2,1,0,1,55,0,33.8,0,85.6,0,64,0,12,0,32,0,0.443489055,-0.622304316,0.279364614,-0.263833348,1.041074175,-0.675015413,0.443489055,0.591048353,0.587729076,-0.460369395,3.06966184,-0.482444377,3.06966184,-0.474567331,3.06966184,1.327815553,3.06966184,-0.278395064,3.06966184,2.33690702,0,8.80528403,0,3.794081678,0,9.282263783,0,-0.741076514,-0.142766122,-0.693079773,-0.142766122,0.427274636,0.539853637,0.530501025,0.229637822,0.607180378,0.389157993,0.427274636,0.567453851,0.661221661,0.164742917,0.5,0.362430939,0.5,0.259039396,0.5,0.569190601,0.5,0,0.5,0.577731092,0,1,0,0.827852998,0,0.984615385,0,0.070175439,0,0.089385475,0
1/24/2024,182506,46409.23,5199.5,3181.14,1397.59,38028.59,52725.05926,50871.32869,-655985.2025,82,0,54.3,0,68.3,0,57.7,0,0,0,92.3,0,0,0,92.3,0,0,0,36,0,141,0,0.437389234,-0.585956041,-0.442263626,-0.879226732,-0.360284918,-0.073747677,0.437389234,0.469073376,0.606286529,0.402241398,-0.195675655,0.70379413,-0.195675655,0.526946942,-0.195675655,0.601926339,-0.195675655,-0.278395064,-0.195675655,4.33163517,0,-0.170776499,0,4.139075335,0,-0.158000681,0,-0.228853636,-0.142766122,0.406200876,-0.142766122,0.425669971,0.54558948,0.39094959,0.106765313,0.344147788,0.477434517,0.425669971,0.53534663,0.666415095,0.430220357,0,0.60718232,0,0.515380464,0,0.376631854,0,0,0,0.969537815,0,0,0,0.892649903,0,0,0,0.210526316,0,0.393854749,0
1/31/2024,182050,46579.51,5253.7,2971.45,1589.85,38354.36,52593.32318,49287.68691,-325209.2257,67.9,0,33.4,0,50.8,0,75.2,0,0,0,10.9,0,0,0,10.9,0,0,0,85,0,183,0,0.433346329,-0.560346208,-0.41912439,-0.955544916,-0.082217276,-0.019680682,0.433346329,0.45447096,0.618764415,0.161869616,-0.195675655,0.144146618,-0.195675655,0.157967999,-0.195675655,1.032538585,-0.195675655,-0.278395064,-0.195675655,-0.021471303,0,-0.170776499,0,-0.052340141,0,-0.158000681,0,0.81693474,-0.142766122,0.829776906,-0.142766122,0.424606414,0.549630771,0.395424351,0.091527244,0.396340586,0.485372489,0.424606414,0.531502867,0.669907119,0.356243442,0,0.491712707,0,0.420939018,0,0.490861619,0,0,0,0.114495798,0,0,0,0.105415861,0,0,0,0.497076023,0,0.511173184,0
2/7/2024,167457,46422.41,6786.43,2935.94,1567.53,36700.04,48377.47937,40421.05935,-9070.175201,53.7,0,17.7,0,35.9,0,90.1,0,0,0,32,0,0,0,32,0,0,0,117,0,157,0,0.303964506,-0.58397379,0.235233565,-0.968469036,-0.114498925,-0.29424283,0.303964506,0.372713721,0.63069015,-0.080206931,-0.195675655,-0.276258452,-0.195675655,-0.156191215,-0.195675655,1.399174154,-0.195675655,-0.278395064,-0.195675655,1.10691379,0,-0.170776499,0,1.034132421,0,-0.158000681,0,1.499898577,-0.142766122,0.567563173,-0.142766122,0.390570262,0.545902283,0.521966781,0.08894675,0.390281379,0.445062007,0.390570262,0.509982078,0.67324462,0.281741868,0,0.404972376,0,0.340528872,0,0.588120104,0,0,0,0.336134454,0,0,0,0.309477756,0,0,0,0.684210526,0,0.438547486,0
